estado,diario,data_publicacao,caderno,tipo_ato,nome,id_funcional,assinante,cargo_assinante,categoria_assinante,spacy_pessoa,spacy_entidades,nome_parse_confiavel,cargo,orgao,trecho,fonte_url,arquivo_markdown
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,ELIANE DA ROSA FRANCELINO,5105415-9,,,,sim,ROSA:MISC|Eliane Da Rosa Francelino:PER,sim,do cargo em comissão de Gerente de Área,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ,"EXONERAR com validade a contar de 19 de novembro de 2020, ELIANE DA ROSA FRANCELINO , ID FUNCIONAL Nº 5105415-9, do cargo em comissão de Gerente de Área, símbolo DAS-6, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,SINVAL SOUZA MARTINS,5105432-9,,,,sim,SINVAL SOUZA:PER,sim,do cargo em comissão de Superintendente Regional,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ,"EXONERAR a pedido e com validade a contar de 14 de agosto de 2020, SINVAL SOUZA MARTINS , ID FUNCIONAL N° ID FUNCIONAL Nº 5105432-9, do cargo em comissão de Superintendente Regional, símbolo DAS-6, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,PAULO ROBERTO GOMES FARIAS,5111037-7,,,,sim,Paulo Roberto Gomes Farias:PER,sim,do cargo em comissão de Superintendente Regional,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro IPEM/RJ,"EXONERAR com validade a contar de 19 de novembro de 2020, PAULO ROBERTO GOMES FARIAS , ID FUNCIONAL Nº 5111037-7, do cargo em comissão de Superintendente Regional, símbolo DAS-6, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,ORLANDO ANDRADE CAVALCANTE,3216527-7,,,,sim,ORLANDO ANDRADE CAVALCANTE:ORG|Orlando Andrade:PER,sim,do cargo em comissão de Assessor,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro IPEM/RJ,"EXONERAR ORLANDO ANDRADE CAVALCANTE , ID FUNCIONAL Nº 3216527-7, do cargo em comissão de Assessor, símbolo DAS-7, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),nomeacao,REGINALDO COELHO DE ARAÚJO,563208-0,,,,sim,REGINALDO COELHO:PER,sim,para exercer o cargo em comissão de Assessor,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro -IPEM/RJ,"NOMEAR REGINALDO COELHO DE ARAÚJO , ID FUNCIONAL Nº 563208-0, para exercer o cargo em comissão de Assessor, símbolo DAS-7, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro -IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,ROBERTO GUEDES PEREIRA,5100169-1,,,,sim,ROBERTO GUEDES PEREIRA:PER,sim,do cargo em comissão de Assessor,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ,"EXONERAR ROBERTO GUEDES PEREIRA , ID FUNCIONAL Nº 5100169-1, do cargo em comissão de Assessor, símbolo DAS-7, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,MARIANA BARBOSA STRAUCH,4270833-8,,,,sim,MARIANA:LOC|STRAUCH:MISC|Mariana Barbosa Strauch:PER,sim,do cargo em comissão de Assessor,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ,"EXONERAR MARIANA BARBOSA STRAUCH , ID FUNCIONAL Nº 4270833-8, do cargo em comissão de Assessor, símbolo DAS-7, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,JOÃO BOSCO DE FARIA,51052148,,,,sim,JOÃO BOSCO DE FARIA:PER,sim,do cargo em comissão de Assessor,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro IPEM/RJ,"EXONERAR JOÃO BOSCO DE FARIA , ID FUNCIONAL Nº 51052148, do cargo em comissão de Assessor, símbolo DAS-7, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,KAISSAR ABRAHAO DA SILVA,5104746-2,,,,sim,KAISSAR:MISC|Kaissar Abrahao Da Silva:PER,sim,do cargo em comissão de Assessor,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ,"EXONERAR KAISSAR ABRAHAO DA SILVA , ID FUNCIONAL Nº 5104746-2, do cargo em comissão de Assessor, símbolo DAS-7, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,RODOLFO DE FREITAS XAVIER,5106054-0,,,,sim,RODOLFO DE FREITAS XAVIER:MISC|Rodolfo De Freitas Xavier:PER,sim,do cargo em comissão de Assessor,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ,"EXONERAR RODOLFO DE FREITAS XAVIER , ID FUNCIONAL Nº 5106054-0, do cargo em comissão de Assessor, símbolo DAS-7, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,ROBERTO FERNANDES DIMA,5105193-1,,,,sim,ROBERTO FERNANDES DIMA:MISC|Roberto Fernandes Dima:PER,sim,do cargo em comissão de Assessor,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ,"EXONERAR ROBERTO FERNANDES DIMA , ID FUNCIONAL Nº 5105193-1, do cargo em comissão de Assessor, símbolo DAS-7, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,FABIANO QUEIROZ MARQUES,2018747-5,,,,sim,Fabiano Queiroz Marques:PER,sim,do cargo em comissão de Superintendente Regional,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ,"EXONERAR FABIANO QUEIROZ MARQUES , ID FUNCIONAL Nº 2018747-5, do cargo em comissão de Superintendente Regional, símbolo DAS-6, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),nomeacao,RENATO VILLAÇA MENEZES,5037449-4,,,,sim,RENATO VILLAÇA:PER,sim,para exercer o cargo em comissão de Superintendente Regional,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ,"NOMEAR RENATO VILLAÇA MENEZES , ID FUNCIONAL Nº 5037449-4, para exercer o cargo em comissão de Superintendente Regional, símbolo DAS-6, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),nomeacao,RYAAN FELIPE MONTEIRO TEIXEIRA,,,,,sim,Ryaan Felipe Monteiro Teixeira:PER,sim,para exercer o cargo em comissão de Gerente de Área,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro IPEM/RJ,"NOMEAR RYAAN FELIPE MONTEIRO TEIXEIRA para exercer o cargo em comissão de Gerente de Área, símbolo DAS-6, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),nomeacao,CLAUDIO DE SENNA MAIA,42520266,,,,sim,Claudio De Senna Maia:PER,sim,para exercer o cargo em comissão de Superintendente Regional,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ,"NOMEAR CLAUDIO DE SENNA MAIA , ID FUNCIONAL Nº 42520266, para exercer o cargo em comissão de Superintendente Regional, símbolo DAS-6, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,WALMIR MOREIRA DO PRADO,5111809-2,,,,sim,WALMIR MOREIRA:MISC|PRADO:ORG|Walmir Moreira Do Prado:PER,sim,do cargo em comissão de Assistente de Logística I,do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ,"EXONERAR WALMIR MOREIRA DO PRADO , ID FUNCIONAL Nº 5111809-2, do cargo em comissão de Assistente de Logística I, símbolo DAI-6, do Instituto de Pesos e Medidas do Estado do Rio de Janeiro - IPEM/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,RAFAEL ESTEVES DA SILVA,51077213,,,,sim,RAFAEL ESTEVES DA SILVA:MISC|Rafael Esteves Da Silva:PER,sim,do cargo em comissão de Coordenador,,"EXONERAR a pedido e com validade a contar de 01 de dezembro de 2020, RAFAEL ESTEVES DA SILVA , ID FUNCIONAL N° 51077213, do cargo em comissão de Coordenador, símbolo DAS-7, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,DIEGO HENRIQUE FERREIRA DOS SANTOS ANALISTA EXECUTIVO,5029178-5,,,,sim,HENRIQUE FERREIRA DOS:MISC|Diego Henrique Ferreira Dos Santos Analista Executivo:PER,sim,do cargo em comissão de Assistente,,"EXONERAR a pedido e com validade a contar de 01 de dezembro de 2020, DIEGO HENRIQUE FERREIRA DOS SANTOS Analista Executivo, ID Funcional nº 5029178-5, do cargo em comissão de Assistente, símbolo DAS-6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,PATRÍCIA RODRIGUES DE MESQUITA,,,,,sim,RODRIGUES DE MESQUITA:PER,sim,do cargo em comissão de Assessor,,"EXONERAR PATRÍCIA RODRIGUES DE MESQUITA do cargo em comissão de Assessor, símbolo DAS-7, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),nomeacao,VANDERSON DA ROCHA SANTOS,,,,,sim,ROCHA SANTOS:MISC|Vanderson Da Rocha Santos:PER,sim,para exercer o cargo em comissão de Assessor,,"NOMEAR VANDERSON DA ROCHA SANTOS para exercer o cargo em comissão de Assessor, símbolo DAS-7, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,RAONI RIBEIRO NOVAES,,,,,sim,RIBEIRO NOVAES:MISC|Raoni Ribeiro Novaes:PER,sim,do cargo em comissão de Auxiliar,da Superintendência de Desenvolvimento Sustentável,"EXONERAR RAONI RIBEIRO NOVAES do cargo em comissão de Auxiliar, símbolo DAI-2, do Projeto de Desenvolvimento Rural Sustentável em Microbacias Hidrográficas do Estado do Rio de Janeiro -SEP/RIO RURAL - BIRD, da Superintendência de Desenvolvimento Sustentável, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,LAURELENA CRESCENCIO PALHANO AFONSO SILVEIRA,5113884,,,,sim,LAURELENA CRESCENCIO:PER,sim,do cargo em comissão de Assessor,,"EXONERAR com validade a contar de 01 de dezembro de 2020, LAURELENA CRESCENCIO PALHANO AFONSO SILVEIRA , ID FUNCIONAL Nº 5113884-borges0, do cargo em comissão de Assessor, símbolo DAS-8, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),nomeacao,SÉRGIO MARTINS DO NASCIMENTO,5081339-0,,,,sim,SÉRGIO:ORG|Sérgio Martins Do Nascimento:PER,sim,da Assessoria,,"NOMEAR SÉRGIO MARTINS DO NASCIMENTO , ID FUNCIONAL Nº 5081339-0, para exercer, com validade a contar de 01 de dezembro de 2020, o cargo em comissão de Assessor Especial, símbolo DAS-8, da Assessoria, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,JOSÉ MANSUR FILHO,4348300-3,,,,sim,JOSÉ MANSUR FILHO:PER,sim,do cargo em comissão de Assessor-Chefe,da Subsecretaria Executiva,"EXONERAR com validade a contar de 01 de dezembro de 2020, JOSÉ MANSUR FILHO , ID FUNCIONAL Nº 4348300-3, do cargo em comissão de Assessor-Chefe, símbolo DAS-8, da Assessoria de Contabilidade, da Diretoria Geral de Administração e Finanças - DGAF, da Subsecretaria Executiva, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,RAFAELLA SÁ FUSTAGNO,5099940-0,,,,sim,RAFAELLA SÁ:LOC|Rafaella Sá:PER,sim,do cargo em comissão de Assessor-Chefe,,"EXONERAR com validade a contar de 01 de dezembro de 2020, RAFAELLA SÁ FUSTAGNO ID FUNCIONAL N° 5099940-0, do cargo em comissão de Assessor-Chefe, símbolo DAS-8, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,MARIA GABRIELA BESSA DA SILVA,50000322,,,,sim,MARIA GABRIELA BESSA DA SILVA:PER,sim,do cargo em comissão de Coordenador,,"EXONERAR com validade a contar de 01 de dezembro de 2020, MARIA GABRIELA BESSA DA SILVA , ID FUNCIONAL Nº 50000322, do cargo em comissão de Coordenador, símbolo DAS-8, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,JOÃO AUGUSTO DIAS MONTEIRO,51086930,,,,sim,JOÃO AUGUSTO DIAS MONTEIRO:PER,sim,do cargo em comissão de Assistente,,"EXONERAR com validade a contar de 01 de dezembro de 2020, JOÃO AUGUSTO DIAS MONTEIRO , ID FUNCIONAL Nº 51086930, do cargo em comissão de Assistente, símbolo DAS-6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-02,Parte I (Poder Executivo),exoneracao,ELIANE ALMEIDA RODRIGUES,4315678,,,,sim,Eliane Almeida Rodrigues:PER,sim,do cargo em comissão de Assistente,,"EXONERAR com validade a contar de 01 de dezembro de 2020, ELIANE ALMEIDA RODRIGUES ,ID FUNCIONAL Nº 4315678, do cargo em comissão de Assistente, símbolo DAS-6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0R1IwNVVRVFZSTUVsMFRWUlZkMDlUTURCUmExa3lURlZKZDAxNlozUlBWRVY1VDBSUk0xRjZTa1JQVlVwSFRWUmpNMDlFUVRGUFZFazFUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-02.md
